Id,Event,Object,Actor,Timestamp
915,get,destinationprocessor,roger,"Thu, 27 Apr, 21:57"
915,seem,part,roger,"Thu, 27 Apr, 21:57"
915,try,endpointcreatekafkaexchangerecord,roger,"Thu, 27 Apr, 21:57"
916,get,code,roger,"Thu, 27 Apr, 22:02"
916,get,code,roger,"Thu, 27 Apr, 22:02"
916,seem,part,roger,"Thu, 27 Apr, 22:02"
916,try,endpointcreatekafkaexchangerecord,roger,"Thu, 27 Apr, 22:02"
916,get,code,roger,"Thu, 27 Apr, 22:02"
916,get,code,roger,"Thu, 27 Apr, 22:02"
916,seem,part,roger,"Thu, 27 Apr, 22:02"
916,try,endpointcreatekafkaexchangerecord,roger,"Thu, 27 Apr, 22:02"
917,get,code,roger,nan
917,get,code,roger,nan
917,seem,part,roger,nan
917,try,endpointcreatekafkaexchangerecord,roger,nan
917,get,code,roger,nan
917,get,code,roger,nan
917,seem,part,roger,nan
917,try,endpointcreatekafkaexchangerecord,roger,nan
918,set,exception,claus ibsen,"Fri, 28 Apr, 06:11"
918,affect,component,claus ibsen,"Fri, 28 Apr, 06:11"
918,use,error,claus ibsen,"Fri, 28 Apr, 06:11"
918,add,validation,claus ibsen,"Fri, 28 Apr, 06:11"
919,set,exception,claus ibsen,nan
919,affect,component,claus ibsen,nan
919,use,error,claus ibsen,nan
919,add,validation,claus ibsen,nan
920,affect,component,bernard ligny,"Fri, 28 Apr, 07:15"
920,see,problem,bernard ligny,"Fri, 28 Apr, 07:15"
921,see,problem,bernard ligny,"Fri, 28 Apr, 07:16"
921,see,problem,bernard ligny,"Fri, 28 Apr, 07:16"
922,see,problem,bernard ligny,"Fri, 28 Apr, 15:18"
922,see,problem,bernard ligny,"Fri, 28 Apr, 15:18"
923,see,problem,bernard ligny,nan
923,see,problem,bernard ligny,nan
925,affect,version,saravanakumar selvaraj,"Fri, 28 Apr, 14:20"
925,set,password,saravanakumar selvaraj,"Fri, 28 Apr, 14:20"
925,create,producer,saravanakumar selvaraj,"Fri, 28 Apr, 14:20"
926,set,password,saravanakumar selvaraj,"Fri, 28 Apr, 14:43"
926,create,producer,saravanakumar selvaraj,"Fri, 28 Apr, 14:43"
926,need,documentation,saravanakumar selvaraj,"Fri, 28 Apr, 14:43"
926,set,password,saravanakumar selvaraj,"Fri, 28 Apr, 14:43"
926,create,producer,saravanakumar selvaraj,"Fri, 28 Apr, 14:43"
927,set,password,saravanakumar selvaraj,nan
927,create,producer,saravanakumar selvaraj,nan
927,need,documentation,saravanakumar selvaraj,nan
927,set,password,saravanakumar selvaraj,nan
927,create,producer,saravanakumar selvaraj,nan
928,fix,priority,claus ibsen,"Sat, 29 Apr, 07:58"
929,fix,priority,claus ibsen,nan
930,allow,summary,claus ibsen,"Sat, 29 Apr, 08:13"
930,fix,priority,claus ibsen,"Sat, 29 Apr, 08:13"
930,use,fix,claus ibsen,"Sat, 29 Apr, 08:13"
930,use,fix,claus ibsen,"Sat, 29 Apr, 08:13"
